DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
2011/1/11,30.6166666,116.9666666,63.2,AQ,33.6,8,14.5,8,1026.7,8,23.8,4,6.8,8,3.2,8,7.8,999.9,42.8, ,26.8,*,0,I,999.9,0
2011/1/12,30.6166666,116.9666666,63.2,AQ,35.4,8,9.8,8,1025.9,8,23.2,4,8,8,4.1,8,5.8,999.9,43, ,25.7, ,0,I,999.9,0
2011/1/13,30.6166666,116.9666666,63.2,AQ,39.3,8,19.1,8,1023.7,8,21.2,4,6.8,8,3.4,8,3.9,999.9,43.7, ,27.3, ,0,I,999.9,0
2011/1/14,30.6166666,116.9666666,63.2,AQ,41.4,8,25.4,8,1027.5,8,24.2,4,6.3,8,5.6,8,7.8,999.9,45.7, ,36.5, ,0,I,999.9,0
2011/1/15,30.6166666,116.9666666,63.2,AQ,32.7,8,8.3,8,1036.2,8,33.5,4,7.7,8,6.3,8,11.7,999.9,40.3, ,26.2,*,0,I,999.9,0
2011/1/16,30.6166666,116.9666666,63.2,AQ,30.4,8,5.4,8,1034.8,8,32.2,4,7.3,8,6.3,8,7.8,999.9,36.3, ,25.2, ,0,I,999.9,0
2011/1/17,30.6166666,116.9666666,63.2,AQ,30.6,8,12.4,8,1032.6,8,30.1,4,6.7,8,5.3,8,7.8,999.9,32.2, ,27, ,0,I,999.9,0
2011/1/18,30.6166666,116.9666666,63.2,AQ,29.3,8,25.4,8,1031.2,8,28.4,4,5.1,8,4.6,8,5.8,999.9,31.5, ,26.4, ,0.11,G,999.9,1000
2011/1/19,30.6166666,116.9666666,63.2,AQ,30.7,8,27.7,8,1028.9,8,26.3,4,4.8,8,5.1,8,5.8,999.9,31.5, ,28.2, ,0.33,G,999.9,1000
2011/1/20,30.6166666,116.9666666,63.2,AQ,31,8,27.8,8,1028.7,8,25.8,4,4.3,8,4.4,8,5.8,999.9,32.7, ,29.8,*,0.14,G,999.9,1000
2011/1/21,30.6166666,116.9666666,63.2,AQ,30.6,8,26.5,8,1030,8,27,4,5.8,8,2.4,8,3.9,999.9,34.5, ,26.6,*,0,G,999.9,1000
2011/1/22,30.6166666,116.9666666,63.2,AQ,33.2,8,28.8,8,1028.2,8,25.1,4,4.7,8,2.7,8,5.8,999.9,36.7, ,25.7, ,0,G,999.9,1000
2011/1/23,30.6166666,116.9666666,63.2,AQ,36.9,8,26.2,8,1032,8,28.9,4,6.3,8,4.4,8,5.8,999.9,41.9, ,32.5,*,0,G,999.9,0
2011/1/24,30.6166666,116.9666666,63.2,AQ,36.2,8,12.8,8,1032.5,8,29.9,4,7.3,8,5.1,8,5.8,999.9,41.4, ,30.7, ,0,I,999.9,0
2011/1/25,30.6166666,116.9666666,63.2,AQ,39,8,21.9,8,1031.6,8,28.6,4,7.1,8,4.9,8,5.8,999.9,45.5, ,30.9, ,0,I,999.9,0
2011/1/26,30.6166666,116.9666666,63.2,AQ,38.1,8,26.4,8,1033.9,8,31.1,4,6.8,8,6.3,8,7.8,999.9,41.5, ,35.2,*,0.02,G,999.9,11000
2011/1/27,30.6166666,116.9666666,63.2,AQ,34.8,8,31.4,8,1033.9,8,30.9,4,5.7,8,4.9,8,7.8,999.9,37, ,33.4,*,0.16,G,999.9,11000
2011/1/28,30.6166666,116.9666666,63.2,AQ,32.5,8,27.9,8,1036.3,8,33.5,4,6.4,8,3.9,8,5.8,999.9,36, ,28.4,*,0,G,999.9,1000
2011/1/29,30.6166666,116.9666666,63.2,AQ,33.8,8,22.5,8,1036.5,8,33.8,4,6.3,8,3.9,8,5.8,999.9,40.6, ,27.3, ,0,G,999.9,0
2011/1/30,30.6166666,116.9666666,63.2,AQ,32.4,8,13.8,8,1036.4,8,33.7,4,7.3,8,3.6,8,5.8,999.9,39.7, ,24.6,*,0,I,999.9,0
2011/1/31,30.6166666,116.9666666,63.2,AQ,37.8,8,13.1,8,1030.7,8,28.5,4,7.4,8,2.9,8,3.9,999.9,45.1, ,24.4, ,0,I,999.9,0
2011/2/1,30.6166666,116.9666666,63.2,AQ,40.4,8,21.8,8,1026.5,8,23.9,4,7,8,4.4,8,7.8,999.9,49.3, ,34.2,*,0,I,999.9,0
2011/2/2,30.6166666,116.9666666,63.2,AQ,41.5,8,25.9,8,1024.3,8,21.9,4,7,8,3.6,8,5.8,999.9,52, ,32.7, ,0,I,999.9,0
2011/2/3,30.6166666,116.9666666,63.2,AQ,42.5,8,26.8,8,1021.2,8,18.9,4,6.5,8,2.4,8,5.8,999.9,56.8, ,32.5, ,0,I,999.9,0
2011/2/4,30.6166666,116.9666666,63.2,AQ,46,8,30.6,8,1020.7,8,17.8,4,7.1,8,1.7,8,3.9,999.9,59.9, ,33.1, ,0,I,999.9,0
2011/2/5,30.6166666,116.9666666,63.2,AQ,51.3,8,33.6,8,1017.8,8,15.4,4,6.8,8,1.9,8,3.9,999.9,63.7, ,36.1, ,0,I,999.9,0
2011/2/6,30.6166666,116.9666666,63.2,AQ,54.8,8,36.7,8,1017.1,8,14.5,4,6.4,8,3.2,8,3.9,999.9,64.6, ,46, ,0,I,999.9,0
2011/2/7,30.6166666,116.9666666,63.2,AQ,54.5,8,42.8,8,1009.8,8,7.5,4,5.7,8,2.4,8,3.9,999.9,66, ,45.3, ,0,I,999.9,0
2011/2/8,30.6166666,116.9666666,63.2,AQ,54.7,8,39,8,1011.1,8,8,4,5.6,8,5.8,8,7.8,999.9,63.5, ,47.8,*,0,I,999.9,0
2011/2/9,30.6166666,116.9666666,63.2,AQ,42.8,8,34.7,8,1016.6,8,13.6,4,6.6,8,8.3,8,11.7,999.9,50, ,35.4,*,0.55,G,999.9,10000
2011/2/10,30.6166666,116.9666666,63.2,AQ,35.5,8,30.7,8,1024.9,8,21.7,4,6.9,8,5.6,8,7.8,999.9,37.6, ,34.3, ,0.04,G,999.9,10000
2011/2/11,30.6166666,116.9666666,63.2,AQ,36,8,27,8,1030.1,8,27.3,4,7.1,8,4.9,8,5.8,999.9,40.1, ,33.6, ,0,G,999.9,0
2011/2/12,30.6166666,116.9666666,63.2,AQ,35.9,8,24.3,8,1027.7,8,25.5,4,6.4,8,6.1,8,7.8,999.9,40.8, ,32.9,*,0,G,999.9,1000
2011/2/13,30.6166666,116.9666666,63.2,AQ,34.8,8,28.3,8,1027.7,8,24.5,4,6.3,8,2.7,8,3.9,999.9,38.8, ,29.7,*,0,G,999.9,0
2011/2/14,30.6166666,116.9666666,63.2,AQ,34.4,8,21.3,8,1031.4,8,28.7,4,6.5,8,5.3,8,7.8,999.9,40.6, ,29.1, ,0,I,999.9,0
2011/2/15,30.6166666,116.9666666,63.2,AQ,37.2,8,26,8,1026.7,8,24.5,4,6.1,8,3.9,8,7.8,999.9,40.1, ,30.4, ,0,I,999.9,0
2011/2/16,30.6166666,116.9666666,63.2,AQ,38.3,8,33.8,8,1022.1,8,19.5,4,4.1,8,1.9,8,1.9,999.9,40.3, ,36.3, ,0.02,G,999.9,11000
2011/2/17,30.6166666,116.9666666,63.2,AQ,40.7,8,32.6,8,1023.3,8,20.4,4,5.6,8,4.6,8,5.8,999.9,47.1, ,36.1,*,0,I,999.9,0
2011/2/18,30.6166666,116.9666666,63.2,AQ,41.9,8,29.2,8,1024.6,8,22,4,6.1,8,6.6,8,11.7,999.9,46, ,35.6, ,0,I,999.9,0
2011/2/19,30.6166666,116.9666666,63.2,AQ,43.3,8,29.9,8,1024.6,8,21.8,4,6.6,8,3.6,8,5.8,999.9,50, ,38.1,*,0,I,999.9,0
2011/2/20,30.6166666,116.9666666,63.2,AQ,44.6,8,29.2,8,1025.1,8,22.6,4,6.2,8,4.4,8,5.8,999.9,52.5, ,37.2, ,0,I,999.9,0
2011/2/21,30.6166666,116.9666666,63.2,AQ,47.7,8,28.6,8,1022.7,8,20.4,4,7.1,8,5.3,8,5.8,999.9,56.3, ,37.8, ,0,I,999.9,0
2011/2/22,30.6166666,116.9666666,63.2,AQ,51.3,8,35,8,1020.4,8,18,4,6.4,8,1.5,8,1.9,999.9,60.1, ,39, ,0,I,999.9,0
2011/2/23,30.6166666,116.9666666,63.2,AQ,55,8,38.1,8,1017.6,8,15.2,4,6.4,8,2.4,8,5.8,999.9,66.9, ,44.4, ,0,I,999.9,0
2011/2/24,30.6166666,116.9666666,63.2,AQ,60.5,8,45,8,1016.2,8,13.7,4,6.4,8,2.9,8,5.8,999.9,71.2, ,44.8, ,0,I,999.9,0
2011/2/25,30.6166666,116.9666666,63.2,AQ,53.8,8,42.1,8,1019.1,8,16.4,4,6.3,8,8.3,8,13.6,999.9,60.4, ,48.9,*,0.07,G,999.9,10000
2011/2/26,30.6166666,116.9666666,63.2,AQ,47.1,8,42.3,8,1016.8,8,14,4,5.6,8,5.6,8,9.7,999.9,49.6, ,44.6,*,0.19,G,999.9,10000
2011/2/27,30.6166666,116.9666666,63.2,AQ,40.8,8,36.1,8,1020.1,8,17.2,4,6.5,8,8.5,8,11.7,999.9,46.4, ,37.8,*,0.07,G,999.9,10000
2011/2/28,30.6166666,116.9666666,63.2,AQ,37.8,8,33.3,8,1023,8,20,4,5.7,8,6.1,8,7.8,999.9,39, ,36,*,0.01,G,999.9,10000
2011/3/1,30.6166666,116.9666666,63.2,AQ,36.9,8,29.5,8,1027.7,8,24.9,4,7,8,4.6,8,7.8,999.9,38.5, ,34.3, ,0.06,G,999.9,10000
2011/3/2,30.6166666,116.9666666,63.2,AQ,43,8,29.1,8,1026.1,8,23.5,4,6.4,8,5.1,8,7.8,999.9,48.4, ,36.1, ,0,G,999.9,10000
2011/3/3,30.6166666,116.9666666,63.2,AQ,45.1,8,26.9,8,1027.3,8,24.6,4,6.8,8,3.6,8,5.8,999.9,51.8, ,40.6,*,0,G,999.9,0
2011/3/4,30.6166666,116.9666666,63.2,AQ,47.4,8,29.4,8,1023.8,8,21.6,4,6.5,8,4.4,8,5.8,999.9,54.7, ,38.7, ,0,I,999.9,0
2011/3/5,30.6166666,116.9666666,63.2,AQ,45.2,8,38.9,8,1019.3,8,16.8,4,5.4,8,1.9,8,3.9,999.9,46.8, ,43.3, ,0.09,G,999.9,10000
2011/3/6,30.6166666,116.9666666,63.2,AQ,43.4,8,39.9,8,1022.4,8,19.2,4,3.5,8,3.9,8,5.8,999.9,46.4, ,39.9,*,0.28,G,999.9,10000
2011/3/7,30.6166666,116.9666666,63.2,AQ,46.8,8,31.5,8,1024.9,8,22.6,4,6.3,8,2.7,8,5.8,999.9,55.9, ,39.4, ,0.19,G,999.9,0
2011/3/8,30.6166666,116.9666666,63.2,AQ,51.3,8,35.5,8,1023,8,20.5,4,6.7,8,3.4,8,7.8,999.9,64, ,41.5, ,0,G,999.9,0
2011/3/9,30.6166666,116.9666666,63.2,AQ,54.1,8,32.9,8,1028,8,25.2,4,7,8,5.8,8,9.7,999.9,64.4, ,43.3, ,0,I,999.9,0
2011/3/10,30.6166666,116.9666666,63.2,AQ,53.1,8,26,8,1025.3,8,22.8,4,7.1,8,3.4,8,5.8,999.9,61.2, ,45.9,*,0,I,999.9,0
2011/3/11,30.6166666,116.9666666,63.2,AQ,56.5,8,33,8,1020.3,8,18,4,6.4,8,3.9,8,5.8,999.9,64.4, ,45.7, ,0,I,999.9,0
2011/3/12,30.6166666,116.9666666,63.2,AQ,58,8,42.3,8,1017,8,14.6,4,6.1,8,5.1,8,7.8,999.9,67.1, ,49.8,*,0,I,999.9,0
2011/3/13,30.6166666,116.9666666,63.2,AQ,59.1,8,50.7,8,1013.6,8,11,4,6.5,8,3.4,8,5.8,999.9,65.8, ,48.2, ,0.01,G,999.9,10000
2011/3/14,30.6166666,116.9666666,63.2,AQ,53.8,8,41,8,1024.4,8,20.9,4,6.6,8,7,8,9.7,999.9,69.1, ,39.6,*,0,G,999.9,10000
2011/3/15,30.6166666,116.9666666,63.2,AQ,44.1,8,33.8,8,1031.7,8,29.2,4,7.1,8,4.4,8,7.8,999.9,48.4, ,38.8, ,0.04,G,999.9,10000
2011/3/16,30.6166666,116.9666666,63.2,AQ,49.7,8,28.1,8,1028.3,8,25.9,4,7.4,8,2.9,8,5.8,999.9,58.5, ,40.6, ,0,G,999.9,0
2011/3/17,30.6166666,116.9666666,63.2,AQ,56.3,7,26.9,7,1023.9,7,999.9,0,8,7,2.5,7,3.9,999.9,64.8,*,41.4, ,0,I,999.9,0
2011/3/18,30.6166666,116.9666666,63.2,AQ,53.8,8,42.6,8,1019.7,8,17.4,4,7.4,8,5.3,8,9.7,999.9,58.5, ,51.1,*,0.06,G,999.9,10000
2011/3/19,30.6166666,116.9666666,63.2,AQ,53.4,8,50.8,8,1013,8,10.8,4,5,8,2.4,8,3.9,999.9,54.3, ,50.5, ,0.61,G,999.9,10000
2011/3/20,30.6166666,116.9666666,63.2,AQ,49.9,8,47,8,1014.2,8,11.3,4,5.3,8,7,8,9.7,999.9,54.3, ,45.3,*,0.46,G,999.9,10000
2011/3/21,30.6166666,116.9666666,63.2,AQ,41.1,8,37.7,8,1024.4,8,20.8,4,6.8,8,7,8,9.7,999.9,46.6, ,38.8,*,0.67,G,999.9,10000
2011/3/22,30.6166666,116.9666666,63.2,AQ,45.9,8,29.7,8,1030.4,8,27.9,4,7.8,8,3.2,8,5.8,999.9,53.2, ,38.1, ,0.14,G,999.9,10000
2011/3/23,30.6166666,116.9666666,63.2,AQ,51.8,8,27.6,8,1027.1,8,24.8,4,8.1,8,4.1,8,5.8,999.9,58.6, ,39.2, ,0,G,999.9,0
2011/3/24,30.6166666,116.9666666,63.2,AQ,51.7,8,27.8,8,1029,8,26.2,4,7.1,8,5.6,8,7.8,999.9,59.7, ,45,*,0,I,999.9,0
2011/3/25,30.6166666,116.9666666,63.2,AQ,51.5,8,23.4,8,1030,8,27.5,4,9.7,8,4.9,8,7.8,999.9,56.7, ,44.8, ,0,I,999.9,0
2011/3/26,30.6166666,116.9666666,63.2,AQ,54.3,8,21.8,8,1027.9,8,25.4,4,7.8,8,4.9,8,7.8,999.9,61, ,45.5, ,0,I,999.9,0
2011/3/27,30.6166666,116.9666666,63.2,AQ,55.5,8,24.5,8,1025.8,8,23.2,4,8.6,8,2.9,8,3.9,999.9,65.7, ,44.4, ,0,I,999.9,0
2011/3/28,30.6166666,116.9666666,63.2,AQ,59.3,8,26.7,8,1025.8,8,23.2,4,8.1,8,3.4,8,5.8,999.9,68.4, ,46.4, ,0,I,999.9,0
2011/3/29,30.6166666,116.9666666,63.2,AQ,56.8,8,29,8,1027.1,8,24.7,4,7.8,8,3.9,8,5.8,999.9,64.9, ,48.4, ,0,I,999.9,0
2011/3/30,30.6166666,116.9666666,63.2,AQ,59.7,8,31.8,8,1021.6,8,19.5,4,7.9,8,3.6,8,5.8,999.9,69.1, ,47.5, ,0,I,999.9,0
2011/3/31,30.6166666,116.9666666,63.2,AQ,63.1,8,40.9,8,1017.4,8,15.2,4,7.8,8,2.7,8,5.8,999.9,72.1, ,51.6, ,0,I,999.9,0
2011/4/1,30.6166666,116.9666666,63.2,AQ,69.3,8,45.9,8,1015.6,8,13,4,7.5,8,3.2,8,5.8,999.9,78.3, ,57.2, ,0,I,999.9,0
2011/4/2,30.6166666,116.9666666,63.2,AQ,50.8,8,41.9,8,1021.1,8,18.1,4,6.4,8,9.5,8,11.7,999.9,67.3, ,41.4,*,0.23,G,999.9,10000
2011/4/3,30.6166666,116.9666666,63.2,AQ,43.1,8,37.6,8,1025.1,8,22.5,4,6.5,8,5.1,8,11.7,999.9,45, ,41, ,0.15,G,999.9,10000
2011/4/4,30.6166666,116.9666666,63.2,AQ,52.8,8,27.7,8,1024.7,8,22.1,4,8.2,8,5.6,8,9.7,999.9,59.9, ,41.2, ,0.01,G,999.9,0
2011/4/5,30.6166666,116.9666666,63.2,AQ,58.3,8,35.4,8,1020.6,8,18.5,4,7.8,8,4.9,8,5.8,999.9,66.4, ,47.1, ,0,G,999.9,0
2011/4/6,30.6166666,116.9666666,63.2,AQ,52.4,8,45.5,8,1018.7,8,16.1,4,6.1,8,2.4,8,3.9,999.9,56.1, ,50.5,*,0.04,G,999.9,10000
2011/4/7,30.6166666,116.9666666,63.2,AQ,53.7,8,48.4,8,1020.9,8,18,4,5.7,8,1.9,8,1.9,999.9,57.4, ,49.8,*,0,G,999.9,10000
2011/4/8,30.6166666,116.9666666,63.2,AQ,61,8,46.7,8,1022,8,19.5,4,6,8,3.6,8,7.8,999.9,67.8, ,49.3, ,0,G,999.9,100000
2011/4/9,30.6166666,116.9666666,63.2,AQ,66.4,8,51.6,8,1019.6,8,17.2,4,6.7,8,4.1,8,5.8,999.9,74.8, ,56.5, ,0,I,999.9,0
2011/4/10,30.6166666,116.9666666,63.2,AQ,67.9,8,50.5,8,1019.1,8,16.1,4,7.2,8,5.6,8,9.7,999.9,78.1, ,55.2,*,0,I,999.9,0
2011/4/11,30.6166666,116.9666666,63.2,AQ,60,8,37.3,8,1022,8,19.7,4,8.2,8,5.6,8,7.8,999.9,67.6, ,53.4, ,0,I,999.9,0
2011/4/12,30.6166666,116.9666666,63.2,AQ,58.9,8,46.6,8,1018.3,8,16,4,7.1,8,3.2,8,3.9,999.9,63.7, ,55, ,0.04,G,999.9,10000
2011/4/13,30.6166666,116.9666666,63.2,AQ,59.8,8,55.7,8,1014.7,8,12.4,4,5.6,8,3.2,8,5.8,999.9,63.9, ,56.3, ,0.05,G,999.9,10010
2011/4/14,30.6166666,116.9666666,63.2,AQ,71,8,63.1,8,1008.5,8,6.2,4,5.5,8,4.6,8,7.8,999.9,78.6, ,58.8, ,0,G,999.9,10000
2011/4/15,30.6166666,116.9666666,63.2,AQ,68.8,8,63.8,8,1009.3,8,6.3,4,5.1,8,3.4,8,5.8,999.9,73.9, ,60.6,*,0.67,G,999.9,10010
2011/4/16,30.6166666,116.9666666,63.2,AQ,59.4,8,40.3,8,1014.5,8,12.1,4,7.8,8,6.3,8,7.8,999.9,66, ,56.7,*,0.06,G,999.9,10000
2011/4/17,30.6166666,116.9666666,63.2,AQ,66.4,8,43.2,8,1011.7,8,9,4,8.2,8,4.9,8,7.8,999.9,73.2, ,54, ,0,G,999.9,0
2011/4/18,30.6166666,116.9666666,63.2,AQ,63.2,8,31.8,8,1017.5,8,14.7,4,7.8,8,5.8,8,7.8,999.9,70.7, ,55.8,*,0,I,999.9,0
2011/4/19,30.6166666,116.9666666,63.2,AQ,60.7,8,34.3,8,1019.5,8,17.2,4,9.2,8,4.6,8,7.8,999.9,69.3, ,51.3,*,0,I,999.9,0
2011/4/20,30.6166666,116.9666666,63.2,AQ,70,8,42.2,8,1013.3,8,11.5,4,8.4,8,3.2,8,5.8,999.9,79.9, ,50.7, ,0,I,999.9,0
2011/4/21,30.6166666,116.9666666,63.2,AQ,65.6,8,55.8,8,1011.2,8,8.4,4,6.3,8,4.6,8,7.8,999.9,70.2, ,62.8,*,0.57,G,999.9,10000
2011/4/22,30.6166666,116.9666666,63.2,AQ,63.3,8,50.1,8,1016.4,8,13.8,4,6.4,8,5.1,8,9.7,999.9,70, ,55.8,*,0,I,999.9,0
2011/4/23,30.6166666,116.9666666,63.2,AQ,68.3,8,51.8,8,1013.6,8,11.2,4,6.4,8,5.8,8,9.7,999.9,78.1, ,55.8, ,0,I,999.9,0
2011/4/24,30.6166666,116.9666666,63.2,AQ,67.9,8,45.5,8,1013.2,8,10.9,4,8.1,8,3.6,8,5.8,999.9,76.5, ,60.8,*,0,I,999.9,0
2011/4/25,30.6166666,116.9666666,63.2,AQ,75.1,8,52.9,8,1006.4,8,4.4,4,7.8,8,6.6,8,9.7,999.9,86.7, ,59.5, ,0,I,999.9,0
2011/4/26,30.6166666,116.9666666,63.2,AQ,76.9,8,55.5,8,1003.9,8,1.4,4,7.9,8,5.8,8,11.7,999.9,88.2, ,65.3,*,0.39,G,999.9,10000
2011/4/27,30.6166666,116.9666666,63.2,AQ,70.9,8,47.7,8,1010.8,8,8.1,4,8.5,8,5.6,8,7.8,999.9,78.8, ,62.6,*,0,I,999.9,0
2011/4/28,30.6166666,116.9666666,63.2,AQ,71.3,8,49.4,8,1008.4,8,6.3,4,7.8,8,2.9,8,5.8,999.9,81, ,62.4, ,0,I,999.9,0
2011/4/29,30.6166666,116.9666666,63.2,AQ,81.6,8,59.8,8,1004.4,8,2,4,7.5,8,8.7,8,13.6,999.9,90.7, ,64.9, ,0,I,999.9,0
2011/4/30,30.6166666,116.9666666,63.2,AQ,75.9,8,64.1,8,1006.6,8,3.8,4,7.5,8,6.3,8,9.7,999.9,81.7, ,73.2, ,0,G,999.9,0
2011/5/1,30.6166666,116.9666666,63.2,AQ,76.1,8,44.7,8,1011.8,8,9.6,4,6.1,8,6.3,8,7.8,999.9,82.6, ,67.1,*,0,G,999.9,0
2011/5/2,30.6166666,116.9666666,63.2,AQ,63.2,8,48.7,8,1011.7,8,9.1,4,6.4,8,7,8,11.7,999.9,71.6, ,56.8,*,0.37,G,999.9,10000
2011/5/3,30.6166666,116.9666666,63.2,AQ,62.1,8,48.9,8,1015.8,8,13.3,4,6.5,8,4.9,8,7.8,999.9,67.3, ,56.7, ,0,I,999.9,0
2011/5/4,30.6166666,116.9666666,63.2,AQ,61.6,8,50.2,8,1012.6,8,10.4,4,6.9,8,3.6,8,5.8,999.9,67.5, ,57,*,0,I,999.9,0
2011/5/5,30.6166666,116.9666666,63.2,AQ,68.6,8,55.8,8,1008.5,8,6.3,4,6.4,8,5.3,8,7.8,999.9,76.5, ,56.7, ,0,I,999.9,0
2011/5/6,30.6166666,116.9666666,63.2,AQ,77.1,8,64.3,8,1004.9,8,2.6,4,6.8,8,4.4,8,7.8,999.9,85.1, ,65.5, ,0,I,999.9,0
2011/5/7,30.6166666,116.9666666,63.2,AQ,83,8,68.9,8,1005.1,8,2.6,4,8.2,8,3.6,8,5.8,999.9,90.9, ,73, ,0,I,999.9,0
2011/5/8,30.6166666,116.9666666,63.2,AQ,83.5,8,67.1,8,1005.2,8,2.9,4,10.6,8,6.6,8,9.7,999.9,91.9, ,76.5,*,0,I,999.9,0
2011/5/9,30.6166666,116.9666666,63.2,AQ,81.9,8,66.8,8,1003.3,8,1.2,4,8.6,8,6.1,8,13.6,999.9,88.2, ,76.3, ,0,I,999.9,0
2011/5/10,30.6166666,116.9666666,63.2,AQ,77.6,8,65.5,8,1001.5,8,998.9,4,9.2,8,7.3,8,9.7,999.9,92.7, ,62.1,*,2.24,G,999.9,10010
2011/5/11,30.6166666,116.9666666,63.2,AQ,65.4,8,57.7,8,1009,8,6.2,4,7.8,8,4.4,8,7.8,999.9,68.5, ,61, ,0.02,G,999.9,10000
2011/5/12,30.6166666,116.9666666,63.2,AQ,70.6,8,54,8,1013.6,8,10.7,4,6.8,8,3.2,8,5.8,999.9,75.7, ,64.2,*,0,G,999.9,0
2011/5/13,30.6166666,116.9666666,63.2,AQ,74.4,8,41.5,8,1014.7,8,12.2,4,8.9,8,3.6,8,5.8,999.9,81.1, ,61.5, ,0,I,999.9,0
2011/5/14,30.6166666,116.9666666,63.2,AQ,69.4,8,51.8,8,1016.1,8,13.6,4,7.2,8,2.2,8,3.9,999.9,76.8, ,64.4,*,0,G,999.9,10000
2011/5/15,30.6166666,116.9666666,63.2,AQ,71.9,8,53.7,8,1015.1,8,12.8,4,8.2,8,5.1,8,7.8,999.9,81.9, ,63.3, ,0,G,999.9,10000
2011/5/16,30.6166666,116.9666666,63.2,AQ,73.8,8,57,8,1014,8,11.8,4,7,8,4.1,8,5.8,999.9,82.8, ,64.6, ,0,G,999.9,0
2011/5/17,30.6166666,116.9666666,63.2,AQ,76.2,8,57.9,8,1008.7,8,6.7,4,7.4,8,6.6,8,11.7,999.9,85.1, ,66.9, ,0,I,999.9,0
2011/5/18,30.6166666,116.9666666,63.2,AQ,80.8,8,53.8,8,1005.8,8,3.4,4,8.9,8,6.3,8,11.7,999.9,90.3, ,70.2, ,0,I,999.9,0
2011/5/19,30.6166666,116.9666666,63.2,AQ,84.3,8,59.8,8,1006.6,8,4.3,4,8.1,8,5.3,8,7.8,999.9,94.6, ,75.6, ,0,I,999.9,0
2011/5/20,30.6166666,116.9666666,63.2,AQ,85.2,8,59.5,8,1006.5,8,4,4,7.8,8,5.6,8,11.7,999.9,96.4, ,71.1,*,0,I,999.9,0
2011/5/21,30.6166666,116.9666666,63.2,AQ,66.2,8,53,8,1012.2,8,9.7,4,6.5,8,9.7,8,11.7,999.9,76.5, ,60.8,*,0.02,G,999.9,10000
2011/5/22,30.6166666,116.9666666,63.2,AQ,55.1,8,50,8,1013.1,8,10.5,4,6.6,8,7.3,8,11.7,999.9,62.6, ,52.3,*,0.89,G,999.9,10000
2011/5/23,30.6166666,116.9666666,63.2,AQ,57.1,8,52.1,8,1016.2,8,13.6,4,6.5,8,5.6,8,5.8,999.9,59.4, ,51.3, ,0.01,G,999.9,10000
2011/5/24,30.6166666,116.9666666,63.2,AQ,62.8,8,53.9,8,1015.2,8,12.7,4,6.6,8,2.7,8,5.8,999.9,65.5, ,57, ,0,I,999.9,0
